model,classifier,nn_number,epochs,batch-size,learning-rate,optimizer,normalize-features,tense,voice,pronouns,named-entities,sentiment,pos-tags,dep-tags,sentences,domain,sentence-similarity,precision,recall,f1,accuracy
nn,-,1,4,12,0.0001,adam,-,+,+,-,+,-,-,-,-,+,-,0.6677442528735632,0.7436,0.7036336109008328,0.6868
nn,-,1,4,12,0.0001,adam,-,+,+,-,+,-,-,-,-,-,-,0.679,0.8148,0.7407272727272727,0.7148
nn,-,1,4,12,0.0001,adam,-,+,+,+,+,-,-,-,-,+,-,0.646,0.646,0.646,0.646
nn,-,1,4,12,0.0001,adam,-,+,-,-,+,-,-,-,-,-,-,0.6166312433581297,0.9284,0.7410600255427842,0.6756
nn,-,1,4,12,0.0001,adam,-,+,+,+,+,-,-,-,-,-,-,0.6679799426934098,0.746,0.7048374905517762,0.6876
nn,-,1,4,12,0.0001,adam,-,+,-,-,+,-,-,-,-,+,-,0.6308892355694228,0.8088,0.7088518843120071,0.6678
nn,-,1,4,12,0.0001,adam,-,+,+,-,-,-,-,-,-,-,-,0.6645396536007293,0.8748,0.7553099637368331,0.7166
nn,-,1,4,12,0.0001,adam,-,-,-,+,+,-,-,-,-,-,-,0.6008362026561731,0.9772,0.7441364605543709,0.664
nn,-,1,4,12,0.0001,adam,-,-,-,+,+,-,-,-,-,+,-,0.6122448979591837,0.912,0.7326478149100257,0.6672
nn,-,1,4,12,0.0001,adam,-,-,+,-,+,-,-,-,-,+,-,0.6553727008712488,0.8124,0.7254866940525094,0.6926
nn,-,1,4,12,0.0001,adam,-,+,+,+,-,-,-,-,-,-,-,0.6602936155684535,0.7736,0.7124700681525143,0.6878
nn,-,1,4,12,0.0001,adam,-,-,+,-,+,-,-,-,-,-,-,0.5981059485054749,0.8084,0.687531893179112,0.6326
nn,-,1,4,12,0.0001,adam,-,-,+,+,+,-,-,-,-,+,-,0.6413943355119825,0.5888,0.6139728884254431,0.6298
nn,-,1,4,12,0.0001,adam,-,+,-,+,+,-,-,-,-,-,-,0.6143283582089553,0.8232,0.7035897435897437,0.6532
nn,-,1,4,12,0.0001,adam,-,+,-,+,+,-,-,-,-,+,-,0.6164672765657987,0.7008,0.6559341070760014,0.6324
nn,-,1,4,12,0.0001,adam,-,+,+,+,-,-,-,-,-,+,-,0.6315232722143864,0.7164,0.6712893553223389,0.6492
nn,-,1,4,12,0.0001,adam,-,+,+,-,-,-,-,-,-,+,-,0.6691678035470668,0.7848,0.7223858615611194,0.6984
nn,-,1,4,12,0.0001,adam,-,-,+,+,+,-,-,-,-,-,-,0.6074980872226473,0.6352,0.6210402815799766,0.6124
nn,-,1,4,12,0.0001,adam,-,+,-,-,-,-,-,-,-,+,-,0.6187535092644582,0.8816,0.7271527548663806,0.6692
nn,-,1,4,12,0.0001,adam,-,+,-,-,-,-,-,-,-,-,-,0.6058705469141997,0.966,0.7446808510638299,0.6688
nn,-,1,4,12,0.0001,adam,-,+,+,+,+,+,-,-,-,+,-,0.6881390593047034,0.5384,0.604129263913824,0.6472
nn,-,1,4,12,0.0001,adam,-,+,-,+,-,-,-,-,-,+,-,0.5894267078613113,0.6868,0.6343986698688343,0.6042
nn,-,1,4,12,0.0001,adam,-,+,-,+,-,-,-,-,-,-,-,0.6102157880360557,0.8936,0.7252069469242006,0.6614
nn,-,1,4,12,0.0001,adam,-,+,+,-,+,+,-,-,-,-,-,0.707905314872711,0.634,0.6689174931420131,0.6862
nn,-,1,4,12,0.0001,adam,-,+,+,-,+,+,-,-,-,+,-,0.7000883392226148,0.634,0.665407220822838,0.6812
nn,-,1,4,12,0.0001,adam,-,+,+,+,+,+,-,-,-,-,-,0.6896877956480606,0.5832,0.6319895968790638,0.6604
nn,-,1,4,12,0.0001,adam,-,-,+,-,-,-,-,-,-,-,-,0.6029153053531038,0.9596,0.7405463806142923,0.6638
nn,-,1,4,12,0.0001,adam,-,+,-,+,-,+,+,+,-,+,-,0.8287461773700305,0.3252,0.4671071531169204,0.629
nn,-,1,4,12,0.0001,adam,-,+,-,+,+,+,+,+,-,+,-,0.8403908794788274,0.3096,0.4524992692195265,0.6254
nn,-,1,4,12,0.0001,adam,-,+,+,+,-,+,+,+,-,+,-,0.8294314381270903,0.2976,0.43803355902266705,0.6182
nn,-,1,4,12,0.0001,adam,-,+,+,+,+,+,+,+,-,+,-,0.8221757322175732,0.3144,0.45486111111111105,0.6232
nn,-,1,4,12,0.0001,adam,-,+,-,-,+,+,+,+,-,+,-,0.799,0.3196,0.4565714285714285,0.6196
nn,-,2,4,12,0.0001,adam,-,+,+,-,+,-,-,-,-,+,-,0.6819119669876204,0.7932,0.7333579881656804,0.7116
nn,-,2,4,12,0.0001,adam,-,+,+,-,+,-,-,-,-,-,-,0.6871913072110636,0.8348,0.753837818313166,0.7274
nn,-,2,4,12,0.0001,adam,-,+,+,+,+,-,-,-,-,+,-,0.6867658574784652,0.7016,0.6941036802532647,0.6908
nn,-,2,4,12,0.0001,adam,-,+,-,-,+,-,-,-,-,-,-,0.6186623516720604,0.9176,0.7390463917525774,0.676
nn,-,2,4,12,0.0001,adam,-,+,+,+,+,-,-,-,-,-,-,0.6650088809946714,0.7488,0.7044214487300094,0.6858
nn,-,2,4,12,0.0001,adam,-,+,-,-,+,-,-,-,-,+,-,0.6315028901734104,0.6992,0.6636294608959757,0.6456
nn,-,2,4,12,0.0001,adam,-,+,+,-,-,-,-,-,-,-,-,0.6798690671031097,0.8308,0.7477947794779478,0.7198
nn,-,2,4,12,0.0001,adam,-,-,-,+,+,-,-,-,-,-,-,0.6213304605440345,0.9228,0.742636407532593,0.6802
nn,-,2,4,12,0.0001,adam,-,-,-,+,+,-,-,-,-,+,-,0.6107720880870258,0.9208,0.7344074014994416,0.667
nn,-,2,4,12,0.0001,adam,-,-,+,-,+,-,-,-,-,+,-,0.6474747474747474,0.7692,0.7031078610603291,0.6752
nn,-,2,4,12,0.0001,adam,-,+,+,+,-,-,-,-,-,-,-,0.6534586971121558,0.7784,0.710478276743337,0.6828
nn,-,2,4,12,0.0001,adam,-,-,+,-,+,-,-,-,-,-,-,0.6040697674418605,0.8312,0.6996632996632997,0.6432
nn,-,2,4,12,0.0001,adam,-,-,+,+,+,-,-,-,-,+,-,0.6594051110180142,0.6296,0.644157970124821,0.6522
nn,-,2,4,12,0.0001,adam,-,+,-,+,+,-,-,-,-,-,-,0.6067917783735478,0.8148,0.6955779409253885,0.6434
nn,-,2,4,12,0.0001,adam,-,+,-,+,+,-,-,-,-,+,-,0.6271375464684015,0.6748,0.6500963391136801,0.6368
nn,-,2,4,12,0.0001,adam,-,+,+,+,-,-,-,-,-,+,-,0.6439274447949527,0.6532,0.6485305798252582,0.646
nn,-,2,4,12,0.0001,adam,-,+,+,-,-,-,-,-,-,+,-,0.658772874058127,0.7344,0.6945337620578779,0.677
nn,-,2,4,12,0.0001,adam,-,-,+,+,+,-,-,-,-,-,-,0.5895841430237078,0.6068,0.5980682042184113,0.5922
nn,-,2,4,12,0.0001,adam,-,+,-,-,-,-,-,-,-,+,-,0.6088740702744293,0.9496,0.7419909360837631,0.6698
nn,-,2,4,12,0.0001,adam,-,+,-,-,-,-,-,-,-,-,-,0.602743271221532,0.9316,0.7319296040226273,0.6588
nn,-,2,4,12,0.0001,adam,-,+,+,+,+,+,-,-,-,+,-,0.7088948787061995,0.526,0.6039035591274398,0.655
nn,-,2,4,12,0.0001,adam,-,+,-,+,-,-,-,-,-,+,-,0.5876393110435664,0.696,0.637245925654642,0.6038
nn,-,2,4,12,0.0001,adam,-,+,-,+,-,-,-,-,-,-,-,0.6053731343283583,0.8112,0.6933333333333334,0.6412
nn,-,2,4,12,0.0001,adam,-,+,+,-,+,+,-,-,-,-,-,0.709562109025916,0.6352,0.6703250316589278,0.6876
nn,-,2,4,12,0.0001,adam,-,+,+,-,+,+,-,-,-,+,-,0.7119460500963392,0.5912,0.645979020979021,0.676
nn,-,2,4,12,0.0001,adam,-,+,+,+,+,+,-,-,-,-,-,0.6987366375121478,0.5752,0.6309784993418166,0.6636
nn,-,2,4,12,0.0001,adam,-,-,+,-,-,-,-,-,-,-,-,0.6069689982065078,0.9476,0.7399656411057317,0.667
nn,-,2,4,12,0.0001,adam,-,+,-,+,-,+,+,+,-,+,-,0.8443649373881932,0.3776,0.5218352681039249,0.654
nn,-,2,4,12,0.0001,adam,-,+,-,+,+,+,+,+,-,+,-,0.8501387604070305,0.3676,0.5132644512705948,0.6514
nn,-,2,4,12,0.0001,adam,-,+,+,+,-,+,+,+,-,+,-,0.8372641509433962,0.284,0.4241338112305854,0.6144
nn,-,2,4,12,0.0001,adam,-,+,+,+,+,+,+,+,-,+,-,0.8382213812677389,0.3544,0.4981726173741918,0.643
nn,-,2,4,12,0.0001,adam,-,+,-,-,+,+,+,+,-,+,-,0.8235877106045589,0.3324,0.4736392134511257,0.6306
nn,-,3,4,12,0.0001,adam,-,+,+,-,+,-,-,-,-,+,-,0.6866328257191201,0.8116,0.7439046746104491,0.7206
nn,-,3,4,12,0.0001,adam,-,+,+,-,+,-,-,-,-,-,-,0.6861214794706482,0.8088,0.7424270240499357,0.7194
nn,-,3,4,12,0.0001,adam,-,+,+,+,+,-,-,-,-,+,-,0.6617336152219874,0.626,0.643371017471737,0.653
nn,-,3,4,12,0.0001,adam,-,+,-,-,+,-,-,-,-,-,-,0.6182735426008968,0.8824,0.7270929466051417,0.6688
nn,-,3,4,12,0.0001,adam,-,+,+,+,+,-,-,-,-,-,-,0.6453686200378072,0.6828,0.6635568513119533,0.6538
nn,-,3,4,12,0.0001,adam,-,+,-,-,+,-,-,-,-,+,-,0.648029639609296,0.7696,0.703602121045895,0.6758
nn,-,3,4,12,0.0001,adam,-,+,+,-,-,-,-,-,-,-,-,0.6627272727272727,0.8748,0.7541379310344828,0.7148
nn,-,3,4,12,0.0001,adam,-,-,-,+,+,-,-,-,-,-,-,0.6179624664879356,0.922,0.739967897271268,0.676
nn,-,3,4,12,0.0001,adam,-,-,-,+,+,-,-,-,-,+,-,0.6162758620689656,0.8936,0.729469387755102,0.6686
nn,-,3,4,12,0.0001,adam,-,-,+,-,+,-,-,-,-,+,-,0.6149285906763675,0.9128,0.7348253099339881,0.6706
nn,-,3,4,12,0.0001,adam,-,+,+,+,-,-,-,-,-,-,-,0.6578019865427748,0.8212,0.7304750044476073,0.697
nn,-,3,4,12,0.0001,adam,-,-,+,-,+,-,-,-,-,-,-,0.6062775330396476,0.8808,0.7181996086105674,0.6544
nn,-,3,4,12,0.0001,adam,-,-,+,+,+,-,-,-,-,+,-,0.651313285116102,0.6844,0.6674468500097522,0.659
nn,-,3,4,12,0.0001,adam,-,+,-,+,+,-,-,-,-,-,-,0.6072414851181344,0.7916,0.6872720958499738,0.6398
nn,-,3,4,12,0.0001,adam,-,+,-,+,+,-,-,-,-,+,-,0.6254416961130742,0.7788,0.6937466595403529,0.6562
nn,-,3,4,12,0.0001,adam,-,+,+,+,-,-,-,-,-,+,-,0.6441834028040925,0.68,0.6616073165985601,0.6522
nn,-,3,4,12,0.0001,adam,-,+,+,-,-,-,-,-,-,+,-,0.6421691045308598,0.72,0.6788610220629833,0.6594
nn,-,3,4,12,0.0001,adam,-,-,+,+,+,-,-,-,-,-,-,0.605629348513599,0.766,0.6764394206993996,0.6336
nn,-,3,4,12,0.0001,adam,-,+,-,-,-,-,-,-,-,+,-,0.6109232769830949,0.9396,0.7404255319148936,0.6706
nn,-,3,4,12,0.0001,adam,-,+,-,-,-,-,-,-,-,-,-,0.6053777208706786,0.9456,0.7381733021077282,0.6646
nn,-,3,4,12,0.0001,adam,-,+,+,+,+,+,-,-,-,+,-,0.6809547004383829,0.5592,0.6141005930155942,0.6486
nn,-,3,4,12,0.0001,adam,-,+,-,+,-,-,-,-,-,+,-,0.6085131894484412,0.812,0.6956819739547636,0.6448
nn,-,3,4,12,0.0001,adam,-,+,-,+,-,-,-,-,-,-,-,0.6037684325505188,0.8844,0.7176241480038947,0.652
nn,-,3,4,12,0.0001,adam,-,+,+,-,+,+,-,-,-,-,-,0.7057800956106041,0.6496,0.67652572380754,0.6894
nn,-,3,4,12,0.0001,adam,-,+,+,-,+,+,-,-,-,+,-,0.708029197080292,0.582,0.6388583973655323,0.671
nn,-,3,4,12,0.0001,adam,-,+,+,+,+,+,-,-,-,-,-,0.6765180010746911,0.5036,0.5773905067645035,0.6314
nn,-,3,4,12,0.0001,adam,-,-,+,-,-,-,-,-,-,-,-,0.6077304779315749,0.9308,0.7353452362142519,0.665
nn,-,3,4,12,0.0001,adam,-,+,-,+,-,+,+,+,-,+,-,0.8247549019607843,0.2692,0.4059107358262967,0.606
nn,-,3,4,12,0.0001,adam,-,+,-,+,+,+,+,+,-,+,-,0.851010101010101,0.2696,0.4094775212636695,0.6112
nn,-,3,4,12,0.0001,adam,-,+,+,+,-,+,+,+,-,+,-,0.8099173553719008,0.3528,0.4915018110894399,0.635
nn,-,3,4,12,0.0001,adam,-,+,+,+,+,+,+,+,-,+,-,0.8205666316894019,0.3128,0.45293947292209674,0.6222
nn,-,3,4,12,0.0001,adam,-,+,-,-,+,+,+,+,-,+,-,0.8389261744966443,0.35,0.4939316963025685,0.6414
nn,-,1,4,12,0.0005,adam,-,+,+,-,+,-,-,-,-,+,-,0.6582430806257521,0.6564,0.6573202483476868,0.6578
nn,-,1,4,12,0.0005,adam,-,+,+,-,+,-,-,-,-,-,-,0.6522161112908443,0.8064,0.7211590055446253,0.6882
nn,-,1,4,12,0.0005,adam,-,+,+,+,+,-,-,-,-,+,-,0.6649145860709592,0.6072,0.6347480660673218,0.6506
nn,-,1,4,12,0.0005,adam,-,+,-,-,+,-,-,-,-,-,-,0.5842658528314683,0.6892,0.6324096164433841,0.5994
nn,-,1,4,12,0.0005,adam,-,+,+,+,+,-,-,-,-,-,-,0.6542137271937446,0.6024,0.6272386505622658,0.642
nn,-,1,4,12,0.0005,adam,-,+,-,-,+,-,-,-,-,+,-,0.6052076002814919,0.688,0.6439535754399102,0.6196
nn,-,1,4,12,0.0005,adam,-,+,+,-,-,-,-,-,-,-,-,0.6538863715580342,0.7504,0.6988265971316819,0.6766
nn,-,1,4,12,0.0005,adam,-,-,-,+,+,-,-,-,-,-,-,0.6160089560593339,0.8804,0.7248476864811461,0.6658
nn,-,1,4,12,0.0005,adam,-,-,-,+,+,-,-,-,-,+,-,0.639760310186817,0.726,0.6801573917931422,0.6586
nn,-,1,4,12,0.0005,adam,-,-,+,-,+,-,-,-,-,+,-,0.6629778672032193,0.7908,0.7212696096315213,0.6944
nn,-,1,4,12,0.0005,adam,-,+,+,+,-,-,-,-,-,-,-,0.6457367106671423,0.724,0.6826324721855553,0.6634
nn,-,1,4,12,0.0005,adam,-,-,+,-,+,-,-,-,-,-,-,0.6163250629270047,0.6856,0.6491194849460329,0.6294
nn,-,1,4,12,0.0005,adam,-,-,+,+,+,-,-,-,-,+,-,0.6556169429097606,0.5696,0.6095890410958904,0.6352
nn,-,1,4,12,0.0005,adam,-,+,-,+,+,-,-,-,-,-,-,0.5952873088052915,0.576,0.585484854645253,0.5922
nn,-,1,4,12,0.0005,adam,-,+,-,+,+,-,-,-,-,+,-,0.5559355153883733,0.4552,0.5005498130635585,0.5458
nn,-,1,4,12,0.0005,adam,-,+,+,+,-,-,-,-,-,+,-,0.6350210970464135,0.602,0.6180698151950719,0.628
nn,-,1,4,12,0.0005,adam,-,+,+,-,-,-,-,-,-,+,-,0.6070393374741201,0.5864,0.5965412004069176,0.6034
nn,-,1,4,12,0.0005,adam,-,-,+,+,+,-,-,-,-,-,-,0.59735001840265,0.6492,0.6221966647498562,0.6058
nn,-,1,4,12,0.0005,adam,-,+,-,-,-,-,-,-,-,+,-,0.4863013698630137,0.426,0.4541577825159914,0.488
nn,-,1,4,12,0.0005,adam,-,+,-,-,-,-,-,-,-,-,-,0.5656496400411382,0.66,0.6091932804135131,0.5766
nn,-,1,4,12,0.0005,adam,-,+,+,+,+,+,-,-,-,+,-,0.7090395480225988,0.6024,0.6513840830449827,0.6776
nn,-,1,4,12,0.0005,adam,-,+,-,+,-,-,-,-,-,+,-,0.5346244131455399,0.3644,0.43339676498572793,0.5236
nn,-,1,4,12,0.0005,adam,-,+,-,+,-,-,-,-,-,-,-,0.5883504650024474,0.4808,0.5291657495047326,0.5722
nn,-,1,4,12,0.0005,adam,-,+,+,-,+,+,-,-,-,-,-,0.686573485811097,0.6484,0.6669409586504835,0.6762
nn,-,1,4,12,0.0005,adam,-,+,+,-,+,+,-,-,-,+,-,0.7406281661600811,0.5848,0.653553866785874,0.69
nn,-,1,4,12,0.0005,adam,-,+,+,+,+,+,-,-,-,-,-,0.7039434961742201,0.4784,0.5696594427244582,0.6386
nn,-,1,4,12,0.0005,adam,-,-,+,-,-,-,-,-,-,-,-,0.6096339113680154,0.6328,0.6210009813542688,0.6138
nn,-,1,4,12,0.0005,adam,-,+,-,+,-,+,+,+,-,+,-,0.8447619047619047,0.3548,0.49971830985915494,0.6448
nn,-,1,4,12,0.0005,adam,-,+,-,+,+,+,+,+,-,+,-,0.84,0.378,0.5213793103448275,0.653
nn,-,1,4,12,0.0005,adam,-,+,+,+,-,+,+,+,-,+,-,0.9068462401795735,0.3232,0.4765555883220289,0.645
nn,-,1,4,12,0.0005,adam,-,+,+,+,+,+,+,+,-,+,-,0.9269141531322506,0.3196,0.47531231409875074,0.6472
nn,-,1,4,12,0.0005,adam,-,+,-,-,+,+,+,+,-,+,-,0.905982905982906,0.3392,0.49359720605355056,0.652
nn,-,2,4,12,0.0005,adam,-,+,+,-,+,-,-,-,-,+,-,0.698170731707317,0.7328,0.7150663544106167,0.708
nn,-,2,4,12,0.0005,adam,-,+,+,-,+,-,-,-,-,-,-,0.6750358680057389,0.7528,0.7118003025718609,0.6952
nn,-,2,4,12,0.0005,adam,-,+,+,+,+,-,-,-,-,+,-,0.6580056179775281,0.7496,0.7008227374719522,0.68
nn,-,2,4,12,0.0005,adam,-,+,-,-,+,-,-,-,-,-,-,0.5905750108084739,0.5464,0.5676293372117183,0.5838
nn,-,2,4,12,0.0005,adam,-,+,+,+,+,-,-,-,-,-,-,0.655667701863354,0.6756,0.6654846335697399,0.6604
nn,-,2,4,12,0.0005,adam,-,+,-,-,+,-,-,-,-,+,-,0.6188693373268439,0.6612,0.639334751498743,0.627
nn,-,2,4,12,0.0005,adam,-,+,+,-,-,-,-,-,-,-,-,0.6519377037305324,0.72,0.6842805550275612,0.6678
nn,-,2,4,12,0.0005,adam,-,-,-,+,+,-,-,-,-,-,-,0.6127214170692431,0.9132,0.7333761644715708,0.668
nn,-,2,4,12,0.0005,adam,-,-,-,+,+,-,-,-,-,+,-,0.6408593433319821,0.6324,0.636601570364405,0.639
nn,-,2,4,12,0.0005,adam,-,-,+,-,+,-,-,-,-,+,-,0.6459741856177013,0.8408,0.7306221758776503,0.69
nn,-,2,4,12,0.0005,adam,-,+,+,+,-,-,-,-,-,-,-,0.666817975487971,0.5876,0.6247076334254731,0.647
nn,-,2,4,12,0.0005,adam,-,-,+,-,+,-,-,-,-,-,-,0.6116918312040264,0.632,0.6216801101711589,0.6154
nn,-,2,4,12,0.0005,adam,-,-,+,+,+,-,-,-,-,+,-,0.6398271798900236,0.6516,0.6456599286563616,0.6424
nn,-,2,4,12,0.0005,adam,-,+,-,+,+,-,-,-,-,-,-,0.5703060380479735,0.5516,0.5607970719804798,0.568
nn,-,2,4,12,0.0005,adam,-,+,-,+,+,-,-,-,-,+,-,0.598153547133139,0.4924,0.5401491882404563,0.5808
nn,-,2,4,12,0.0005,adam,-,+,+,+,-,-,-,-,-,+,-,0.6403468735737107,0.5612,0.5981667021956939,0.623
nn,-,2,4,12,0.0005,adam,-,+,+,-,-,-,-,-,-,+,-,0.6092384519350812,0.5856,0.5971853966959004,0.605
nn,-,2,4,12,0.0005,adam,-,-,+,+,+,-,-,-,-,-,-,0.580563947633434,0.4612,0.5140436914846188,0.564
nn,-,2,4,12,0.0005,adam,-,+,-,-,-,-,-,-,-,+,-,0.4613481756338899,0.2984,0.3623998056837503,0.475
nn,-,2,4,12,0.0005,adam,-,+,-,-,-,-,-,-,-,-,-,0.5792533659730722,0.7572,0.656380027739251,0.6036
nn,-,2,4,12,0.0005,adam,-,+,+,+,+,+,-,-,-,+,-,0.7195985832349469,0.4876,0.5813066285169289,0.6488
nn,-,2,4,12,0.0005,adam,-,+,-,+,-,-,-,-,-,+,-,0.540604343720491,0.458,0.49588566478995244,0.5344
nn,-,2,4,12,0.0005,adam,-,+,-,+,-,-,-,-,-,-,-,0.5741394527802295,0.5204,0.5459504825849769,0.5672
nn,-,2,4,12,0.0005,adam,-,+,+,-,+,+,-,-,-,-,-,0.7032745591939547,0.5584,0.6225195094760312,0.6614
nn,-,2,4,12,0.0005,adam,-,+,+,-,+,+,-,-,-,+,-,0.7230162641695417,0.5868,0.6478251269595938,0.681
nn,-,2,4,12,0.0005,adam,-,+,+,+,+,+,-,-,-,-,-,0.6886528787031861,0.4928,0.5744928887852646,0.635
nn,-,2,4,12,0.0005,adam,-,-,+,-,-,-,-,-,-,-,-,0.6048417132216015,0.6496,0.6264223722275796,0.6126
nn,-,2,4,12,0.0005,adam,-,+,-,+,-,+,+,+,-,+,-,0.8632124352331606,0.3332,0.48080808080808074,0.6402
nn,-,2,4,12,0.0005,adam,-,+,-,+,+,+,+,+,-,+,-,0.8870614035087719,0.3236,0.47420867526377486,0.6412
nn,-,2,4,12,0.0005,adam,-,+,+,+,-,+,+,+,-,+,-,0.9134502923976608,0.3124,0.4655737704918033,0.6414
nn,-,2,4,12,0.0005,adam,-,+,+,+,+,+,+,+,-,+,-,0.8849840255591054,0.3324,0.48328002326257635,0.6446
nn,-,2,4,12,0.0005,adam,-,+,-,-,+,+,+,+,-,+,-,0.8852157943067034,0.3856,0.5371969908052383,0.6678
nn,-,3,4,12,0.0005,adam,-,+,+,-,+,-,-,-,-,+,-,0.6479195244627344,0.5668,0.6046511627906977,0.6294
nn,-,3,4,12,0.0005,adam,-,+,+,-,+,-,-,-,-,-,-,0.6894135005533014,0.7476,0.7173287276914222,0.7054
nn,-,3,4,12,0.0005,adam,-,+,+,+,+,-,-,-,-,+,-,0.67598017124831,0.6,0.6357279084551812,0.6562
nn,-,3,4,12,0.0005,adam,-,+,-,-,+,-,-,-,-,-,-,0.600375234521576,0.64,0.6195546950629235,0.607
nn,-,3,4,12,0.0005,adam,-,+,+,+,+,-,-,-,-,-,-,0.6514940931202223,0.75,0.6972852361472667,0.6744
nn,-,3,4,12,0.0005,adam,-,+,-,-,+,-,-,-,-,+,-,0.6347438752783965,0.57,0.6006322444678609,0.621
nn,-,3,4,12,0.0005,adam,-,+,+,-,-,-,-,-,-,-,-,0.6485695708712613,0.798,0.7155667144906743,0.6828
nn,-,3,4,12,0.0005,adam,-,-,-,+,+,-,-,-,-,-,-,0.6174353505731804,0.9264,0.741001439769637,0.6762
nn,-,3,4,12,0.0005,adam,-,-,-,+,+,-,-,-,-,+,-,0.5794208602755131,0.8244,0.6805349182763745,0.613
nn,-,3,4,12,0.0005,adam,-,-,+,-,+,-,-,-,-,+,-,0.697986577181208,0.6656,0.6814086814086814,0.6888
nn,-,3,4,12,0.0005,adam,-,+,+,+,-,-,-,-,-,-,-,0.6526355707243079,0.6884,0.6700408798909869,0.661
nn,-,3,4,12,0.0005,adam,-,-,+,-,+,-,-,-,-,-,-,0.6165244723843736,0.5492,0.5809181298921091,0.6038
nn,-,3,4,12,0.0005,adam,-,-,+,+,+,-,-,-,-,+,-,0.6773662551440329,0.6584,0.6677484787018255,0.6724
nn,-,3,4,12,0.0005,adam,-,+,-,+,+,-,-,-,-,-,-,0.6012410189418681,0.7364,0.6619920891765553,0.624
nn,-,3,4,12,0.0005,adam,-,+,-,+,+,-,-,-,-,+,-,0.5851692638366469,0.4356,0.4994267369869296,0.5634
nn,-,3,4,12,0.0005,adam,-,+,+,+,-,-,-,-,-,+,-,0.6239487384861834,0.6232,0.6235741444866919,0.6238
nn,-,3,4,12,0.0005,adam,-,+,+,-,-,-,-,-,-,+,-,0.6549421193232413,0.5884,0.6198904340497261,0.6392
nn,-,3,4,12,0.0005,adam,-,-,+,+,+,-,-,-,-,-,-,0.598747591522158,0.4972,0.5432692307692307,0.582
nn,-,3,4,12,0.0005,adam,-,+,-,-,-,-,-,-,-,+,-,0.4738247863247863,0.3548,0.4057639524245197,0.4804
nn,-,3,4,12,0.0005,adam,-,+,-,-,-,-,-,-,-,-,-,0.588212927756654,0.6188,0.6031189083820663,0.5928
nn,-,3,4,12,0.0005,adam,-,+,+,+,+,+,-,-,-,+,-,0.7158351409978309,0.528,0.6077348066298343,0.6592
nn,-,3,4,12,0.0005,adam,-,+,-,+,-,-,-,-,-,+,-,0.5386100386100386,0.4464,0.4881889763779528,0.532
nn,-,3,4,12,0.0005,adam,-,+,-,+,-,-,-,-,-,-,-,0.5779560516219044,0.6628,0.6174771753307248,0.5894
nn,-,3,4,12,0.0005,adam,-,+,+,-,+,+,-,-,-,-,-,0.724097098875074,0.4892,0.583910241107663,0.6514
nn,-,3,4,12,0.0005,adam,-,+,+,-,+,+,-,-,-,+,-,0.7198616600790514,0.5828,0.6441202475685234,0.678
nn,-,3,4,12,0.0005,adam,-,+,+,+,+,+,-,-,-,-,-,0.6952583910495471,0.522,0.5962988348183688,0.6466
nn,-,3,4,12,0.0005,adam,-,-,+,-,-,-,-,-,-,-,-,0.6016949152542372,0.6248,0.6130298273155416,0.6056
nn,-,3,4,12,0.0005,adam,-,+,-,+,-,+,+,+,-,+,-,0.8641509433962264,0.3664,0.5146067415730337,0.6544
nn,-,3,4,12,0.0005,adam,-,+,-,+,+,+,+,+,-,+,-,0.8246913580246914,0.4008,0.5394347240915209,0.6578
nn,-,3,4,12,0.0005,adam,-,+,+,+,-,+,+,+,-,+,-,0.8885511651469098,0.3508,0.503011184399197,0.6534
nn,-,3,4,12,0.0005,adam,-,+,+,+,+,+,+,+,-,+,-,0.8698915763135947,0.4172,0.5639361989726953,0.6774
nn,-,3,4,12,0.0005,adam,-,+,-,-,+,+,+,+,-,+,-,0.9011627906976745,0.31,0.46130952380952384,0.638
nn,-,1,4,12,0.001,adam,-,+,+,-,+,-,-,-,-,+,-,0.6496152105024898,0.574,0.60947122531323,0.6322
nn,-,1,4,12,0.001,adam,-,+,+,-,+,-,-,-,-,-,-,0.6990338164251207,0.5788,0.6332603938730853,0.6648
nn,-,1,4,12,0.001,adam,-,+,+,+,+,-,-,-,-,+,-,0.6580587711487088,0.5912,0.6228402865571008,0.642
nn,-,1,4,12,0.001,adam,-,+,-,-,+,-,-,-,-,-,-,0.564769647696477,0.4168,0.4796317606444188,0.5478
nn,-,1,4,12,0.001,adam,-,+,+,+,+,-,-,-,-,-,-,0.6449612403100775,0.6656,0.6551181102362205,0.6496
nn,-,1,4,12,0.001,adam,-,+,-,-,+,-,-,-,-,+,-,0.5637254901960784,0.46,0.5066079295154186,0.552
nn,-,1,4,12,0.001,adam,-,+,+,-,-,-,-,-,-,-,-,0.6594618438464932,0.598,0.6272288651143276,0.6446
nn,-,1,4,12,0.001,adam,-,-,-,+,+,-,-,-,-,-,-,0.623709727869878,0.7976,0.7000175530981217,0.6582
nn,-,1,4,12,0.001,adam,-,-,-,+,+,-,-,-,-,+,-,0.6156597774244833,0.6196,0.6176236044657097,0.6164
nn,-,1,4,12,0.001,adam,-,-,+,-,+,-,-,-,-,+,-,0.6752799310938846,0.6272,0.6503525508087931,0.6628
nn,-,1,4,12,0.001,adam,-,+,+,+,-,-,-,-,-,-,-,0.6561047739754964,0.6212,0.6381754674337374,0.6478
nn,-,1,4,12,0.001,adam,-,-,+,-,+,-,-,-,-,-,-,0.622212107419208,0.5468,0.5820736640408771,0.6074
